year,state,county,poverty_percent,med_income,unemployment_rate
2020,Texas,Clay County,11.1,62763,5.5
2020,Texas,Cochran County,19.2,44584,7.1
2020,Texas,Coke County,11.4,51050,5.5
2020,Texas,Coleman County,16.0,43623,7.4
2020,Texas,Collin County,6.2,101560,6.3
2020,Texas,Collingsworth County,16.9,47885,4.3
2020,Texas,Colorado County,12.7,52726,5.6
2020,Texas,Comal County,7.5,79290,6.2
2020,Texas,Comanche County,15.9,47282,5.5
2020,Texas,Concho County,13.5,47412,4.5
2020,Texas,Cooke County,11.3,66323,7.1
2020,Texas,Coryell County,12.7,58398,6.6
2020,Texas,Cottle County,17.9,44430,4.9
2020,Texas,Crane County,9.0,67547,13.6
2020,Texas,Crockett County,12.4,54458,8.9
2020,Texas,Crosby County,19.8,42804,5.2
2020,Texas,Culberson County,18.6,47479,6.5
2020,Texas,Dallam County,11.1,55253,2.8
2020,Texas,Dallas County,13.7,65770,7.7
2020,Texas,Dawson County,18.7,47233,8.7
2020,Texas,Deaf Smith County,15.5,51412,3.6
2020,Texas,Delta County,14.3,50456,5.5
2020,Texas,Denton County,6.9,90880,6.5
2020,Texas,DeWitt County,20.5,53899,6
2020,Texas,Dickens County,18.9,42034,6.3
2020,Texas,Dimmit County,25.5,42788,6.4
2020,Texas,Donley County,16.3,57526,4.4
2020,Texas,Duval County,20.0,40601,12.1
2020,Texas,Eastland County,17.0,50317,6.7
2020,Texas,Ector County,13.6,62669,11
2020,Texas,Edwards County,19.1,45330,3.5
2020,Texas,Ellis County,7.9,79849,6
2020,Texas,El Paso County,17.6,48522,8.3
2020,Texas,Erath County,12.6,61453,5.7
2020,Texas,Falls County,20.0,44590,6
2020,Texas,Fannin County,15.4,59746,4.7
2020,Texas,Fayette County,9.4,63713,4.7
2020,Texas,Fisher County,13.3,52828,4.5
2020,Texas,Floyd County,17.7,44256,6.2
2020,Texas,Foard County,16.8,40955,4.2
2020,Texas,Fort Bend County,7.4,97210,7.7
2020,Texas,Franklin County,12.9,58927,5.3
2020,Texas,Freestone County,13.3,54502,8.3
2020,Texas,Frio County,22.3,47007,5.7
2020,Texas,Gaines County,11.1,63528,5.6
2020,Texas,Galveston County,9.9,78465,8.7
2020,Texas,Garza County,20.6,50934,6.8
2020,Texas,Gillespie County,9.2,64365,4.8
2020,Texas,Glasscock County,7.3,85001,3.6
2020,Texas,Goliad County,13.2,54970,7.7
2020,Texas,Gonzales County,14.3,55363,5.4
2020,Texas,Gray County,14.2,54141,8.1
2020,Texas,Grayson County,13.6,59554,5.9
2020,Texas,Gregg County,18.1,51394,8.3
2020,Texas,Grimes County,15.3,57795,8
2020,Texas,Guadalupe County,8.5,78909,6.1
2020,Texas,Hale County,17.6,46589,6.8
2020,Texas,Hall County,18.6,36654,5.8
2020,Texas,Hamilton County,14.7,52840,4.5
2020,Texas,Hansford County,10.7,61059,3.5
2020,Texas,Hardeman County,15.0,63479,4.4
2020,Texas,Hardin County,10.4,69151,9
2020,Texas,Harris County,15.9,61906,8.9
2020,Texas,Harrison County,15.6,55198,7.9
2020,Texas,Hartley County,9.5,74686,2.1
2020,Texas,Haskell County,20.0,44847,4.3
2020,Texas,Hays County,9.6,77511,6.3
2020,Texas,Hemphill County,9.5,65718,4.4
2020,Texas,Henderson County,14.2,52660,6.4
2020,Texas,Hidalgo County,23.9,46653,11.6
2020,Texas,Hill County,14.0,56565,6.3
2020,Texas,Hockley County,12.9,55469,7.9
2020,Texas,Hood County,9.4,85449,6.6
2020,Texas,Hopkins County,12.7,53634,5.1
2020,Texas,Houston County,20.0,45989,5.3
2020,Texas,Howard County,15.7,58445,8.1
2020,Texas,Hudspeth County,24.2,40666,8
2020,Texas,Hunt County,12.6,53760,6.5
2020,Texas,Hutchinson County,12.1,62536,7.2
2020,Texas,Irion County,6.9,73776,6
2020,Texas,Jack County,13.6,56028,7
2020,Texas,Jackson County,12.7,56101,5.8
2020,Texas,Jasper County,17.3,51153,11.2
2020,Texas,Jeff Davis County,22.2,55718,5.1
2020,Texas,Jefferson County,18.3,48808,11.9
2020,Texas,Jim Hogg County,20.1,41620,9.5
2020,Texas,Jim Wells County,20.1,48773,13
2020,Texas,Johnson County,9.5,67382,6.5
2020,Texas,Jones County,19.5,47019,7
2020,Texas,Karnes County,17.5,56006,6.3
2020,Texas,Kaufman County,9.2,76352,6.5
2020,Texas,Kendall County,6.7,103216,5
2020,Texas,Kenedy County,10.8,45980,5.4
2020,Texas,Kent County,11.3,53472,3.9
2020,Texas,Kerr County,11.6,57425,5.9
2020,Texas,Kimble County,15.7,47894,5.1
2020,Texas,King County,12.4,78210,1.7
2020,Texas,Kinney County,17.9,62557,6
2020,Texas,Kleberg County,20.8,51574,8.4
2020,Texas,Knox County,16.3,46053,5.6
2020,Texas,Lamar County,19.6,44688,6.5
2020,Texas,Lamb County,17.6,48123,5.2
2020,Texas,Lampasas County,10.0,69051,5.4
2020,Texas,La Salle County,24.0,45647,6.8
2020,Texas,Lavaca County,10.6,57999,5.2
2020,Texas,Lee County,10.6,61444,4.9
2020,Texas,Leon County,13.8,52878,7.8
2020,Texas,Liberty County,14.4,61230,10.6
2020,Texas,Limestone County,16.8,53143,7.1
2020,Texas,Lipscomb County,11.3,67775,4.2
2020,Texas,Live Oak County,17.0,54031,7.5
2020,Texas,Llano County,10.9,60706,5.7
2020,Texas,Loving County,3.9,97491,1.7
2020,Texas,Lubbock County,15.8,56477,5.7
2020,Texas,Lynn County,14.4,51003,5.4
2020,Texas,McCulloch County,16.2,47617,7.5
2020,Texas,McLennan County,17.0,55148,6.2
2020,Texas,McMullen County,9.7,45927,2.8
2020,Texas,Madison County,17.4,58674,7.2
2020,Texas,Marion County,20.0,42024,8.2
2020,Texas,Martin County,11.1,73367,6.1
2020,Texas,Mason County,9.8,63120,5.6
2020,Texas,Matagorda County,17.3,52241,10.5
2020,Texas,Maverick County,20.0,41324,15
2020,Texas,Medina County,11.2,62600,6.3
2020,Texas,Menard County,19.1,41477,5.2
2020,Texas,Midland County,9.7,92117,8.1
2020,Texas,Milam County,17.4,49961,7.1
2020,Texas,Mills County,14.4,49089,4.1
2020,Texas,Mitchell County,18.7,46156,7.9
2020,Texas,Montague County,12.4,56012,6.6
2020,Texas,Montgomery County,8.2,85348,7.5
2020,Texas,Moore County,10.6,53341,3.8
2020,Texas,Morris County,17.0,45122,11.4
2020,Texas,Motley County,16.3,46712,4.6
2020,Texas,Nacogdoches County,19.5,49375,6.6
2020,Texas,Navarro County,14.8,50778,6.2
2020,Texas,Newton County,21.3,45769,11
2020,Texas,Nolan County,17.2,41720,5.3
2020,Texas,Nueces County,17.5,55727,9
2020,Texas,Ochiltree County,9.2,71477,5.8
2020,Texas,Oldham County,14.0,61013,3.9
2020,Texas,Orange County,15.1,61323,10.5
2020,Texas,Palo Pinto County,13.9,59450,7
2020,Texas,Panola County,15.3,51936,8.4
2020,Texas,Parker County,8.0,88617,5.9
2020,Texas,Parmer County,12.2,61989,2.6
2020,Texas,Pecos County,16.5,52792,8.1
2020,Texas,Polk County,15.0,47535,8.7
2020,Texas,Potter County,20.8,45903,5.5
2020,Texas,Presidio County,19.4,39967,14.7
2020,Texas,Rains County,13.6,59195,4.7
2020,Texas,Randall County,9.6,71041,4.5
2020,Texas,Reagan County,8.3,66711,9.7
2020,Texas,Real County,16.4,43076,6.7
2020,Texas,Red River County,15.7,46727,6.4
2020,Texas,Reeves County,19.0,64863,7.1
2020,Texas,Refugio County,15.3,48433,8.2
2020,Texas,Roberts County,6.4,69927,4.6
2020,Texas,Robertson County,14.2,55218,6.4
2020,Texas,Rockwall County,4.8,106225,6
2020,Texas,Runnels County,14.3,50972,4.9
2020,Texas,Rusk County,14.2,56954,7.3
2020,Texas,Sabine County,16.0,51046,10.8
2020,Texas,San Augustine County,19.6,45781,9.6
2020,Texas,San Jacinto County,16.1,51575,8.1
2020,Texas,San Patricio County,14.8,56944,10.3
2020,Texas,San Saba County,17.4,48349,5.2
2020,Texas,Schleicher County,13.2,54471,6.9
2020,Texas,Scurry County,13.8,57158,8.2
2020,Texas,Shackelford County,12.5,64931,5.3
2020,Texas,Shelby County,18.0,41194,6.8
2020,Texas,Sherman County,11.3,66408,3.1
2020,Texas,Smith County,12.7,60735,6.8
2020,Texas,Somervell County,8.3,67984,6.5
2020,Texas,Starr County,25.2,35716,17.3
2020,Texas,Stephens County,15.6,48911,6.1
2020,Texas,Sterling County,10.2,68435,6.4
2020,Texas,Stonewall County,14.3,59802,5
2020,Texas,Sutton County,11.7,64612,9.8
2020,Texas,Swisher County,19.6,39897,5.2
2020,Texas,Tarrant County,10.5,72064,7.3
2020,Texas,Taylor County,12.2,52974,5.5
2020,Texas,Terrell County,14.0,42849,4.6
2020,Texas,Terry County,18.5,47292,7.3
2020,Texas,Throckmorton County,13.5,46820,4.9
2020,Texas,Titus County,14.3,52973,6.7
2020,Texas,Tom Green County,12.0,55990,6.3
2020,Texas,Travis County,10.2,82605,6.3
2020,Texas,Trinity County,16.8,47685,8.1
2020,Texas,Tyler County,18.9,48809,9.9
2020,Texas,Upshur County,12.6,58231,7.7
2020,Texas,Upton County,12.1,59593,5.6
2020,Texas,Uvalde County,19.0,49275,6.4
2020,Texas,Val Verde County,15.6,54346,7.9
2020,Texas,Van Zandt County,12.9,57891,6.1
2020,Texas,Victoria County,16.5,53583,8.3
2020,Texas,Walker County,18.0,43002,7.2
2020,Texas,Waller County,12.6,69460,7.8
2020,Texas,Ward County,9.8,57257,9.4
2020,Texas,Washington County,11.7,62667,5.6
2020,Texas,Webb County,19.9,56588,8.5
2020,Texas,Wharton County,13.8,55887,6.8
2020,Texas,Wheeler County,13.5,49838,6
2020,Texas,Wichita County,16.0,54659,6.7
2020,Texas,Wilbarger County,14.6,51774,5.9
2020,Texas,Willacy County,24.7,40190,12
2020,Texas,Williamson County,5.6,91507,5.9
2020,Texas,Wilson County,9.4,74529,5.7
2020,Texas,Winkler County,11.8,77960,9.3
2020,Texas,Wise County,10.0,71636,6.5
2020,Texas,Wood County,13.5,61886,6.6
2020,Texas,Yoakum County,10.8,67132,11.9
2020,Texas,Young County,14.8,54569,5.3
2020,Texas,Zapata County,24.6,39876,12.4
2020,Texas,Zavala County,27.2,34898,14.1
2020,Utah,Beaver County,7.7,61858,4
2020,Utah,Box Elder County,6.8,73926,4.4
2020,Utah,Cache County,9.2,65391,2.9
2020,Utah,Carbon County,12.8,51902,5.2
2020,Utah,Daggett County,6.5,63461,4.5
2020,Utah,Davis County,5.0,92253,4.1
2020,Utah,Duchesne County,10.6,61709,7.7
2020,Utah,Emery County,9.3,64144,4.7
2020,Utah,Garfield County,9.7,47638,10.2
2020,Utah,Grand County,10.4,58852,9.5
2020,Utah,Iron County,13.7,52942,4.5
2020,Utah,Juab County,7.7,70086,2.9
2020,Utah,Kane County,9.0,58352,5.4
2020,Utah,Millard County,10.7,60316,3.2
2020,Utah,Morgan County,3.7,103746,3.3
2020,Utah,Piute County,15.3,47206,6.3
2020,Utah,Rich County,8.4,75531,3.4
2020,Utah,Salt Lake County,7.0,79294,5.1
2020,Utah,San Juan County,18.6,50686,10.2
2020,Utah,Sanpete County,14.1,55033,3.7
2020,Utah,Sevier County,10.0,56318,4.2
2020,Utah,Summit County,4.5,115756,7.2
2020,Utah,Tooele County,5.7,79101,4.8
2020,Utah,Uintah County,10.8,63282,9.2
2020,Utah,Utah County,7.8,81804,3.7
2020,Utah,Wasatch County,4.7,87098,6.4
2020,Utah,Washington County,6.9,71904,5.3
2020,Utah,Wayne County,11.2,54790,7.6
2020,Utah,Weber County,7.3,72091,4.8
2020,Vermont,Addison County,8.4,73049,5
2020,Vermont,Bennington County,10.4,65528,6.6
2020,Vermont,Caledonia County,11.0,52203,5.8
2020,Vermont,Chittenden County,8.5,80539,4.8
2020,Vermont,Essex County,12.7,50956,6.5
2020,Vermont,Franklin County,8.9,62763,5.3
2020,Vermont,Grand Isle County,7.4,79994,5.9
2020,Vermont,Lamoille County,8.1,57909,7.8
2020,Vermont,Orange County,9.6,60624,4.8
2020,Vermont,Orleans County,10.6,56721,7.9
2020,Vermont,Rutland County,12.0,62289,6.9
2020,Vermont,Washington County,8.0,70061,4.8
2020,Vermont,Windham County,11.3,59017,6.3
2020,Vermont,Windsor County,8.6,60842,5.3
2020,Virginia,Accomack County,17.6,44127,6.5
2020,Virginia,Albemarle County,6.3,79708,5.4
2020,Virginia,Alleghany County,11.7,52281,6.5
2020,Virginia,Amelia County,9.0,70511,5.8
2020,Virginia,Amherst County,11.2,61111,5.6
2020,Virginia,Appomattox County,12.6,55152,5.8
2020,Virginia,Arlington County,6.0,125004,4.5
2020,Virginia,Augusta County,8.3,67698,4.6
2020,Virginia,Bath County,11.2,56165,9.9
2020,Virginia,Bedford County,6.8,70004,5.1
2020,Virginia,Bland County,12.1,56637,5.6
2020,Virginia,Botetourt County,6.6,70803,4.5
2020,Virginia,Brunswick County,20.2,45556,8
2020,Virginia,Buchanan County,23.7,35891,9.5
2020,Virginia,Buckingham County,16.8,49339,7.4
2020,Virginia,Campbell County,8.9,59223,5.9
2020,Virginia,Caroline County,9.8,67663,6.7
2020,Virginia,Carroll County,13.2,48555,8.2
2020,Virginia,Charles City County,9.9,61850,6.5
2020,Virginia,Charlotte County,17.2,45084,5.6
2020,Virginia,Chesterfield County,6.6,83598,5.9
2020,Virginia,Clarke County,6.2,88407,4.5
2020,Virginia,Craig County,10.4,57314,5.1
2020,Virginia,Culpeper County,8.5,80151,5
2020,Virginia,Cumberland County,13.5,51035,6.1
2020,Virginia,Dickenson County,19.3,38394,8
2020,Virginia,Dinwiddie County,11.1,63567,6.4
2020,Virginia,Essex County,12.3,56134,7
2020,Virginia,Fairfax County,5.3,132509,5.8
2020,Virginia,Fauquier County,6.0,106977,4.7
2020,Virginia,Floyd County,10.9,54262,5.1
2020,Virginia,Fluvanna County,6.8,79598,5.3
2020,Virginia,Franklin County,11.5,61714,5.5
2020,Virginia,Frederick County,7.4,83033,4.6
2020,Virginia,Giles County,10.7,55983,6.3
2020,Virginia,Gloucester County,7.9,73893,5.4
2020,Virginia,Goochland County,5.8,101927,4.9
2020,Virginia,Grayson County,16.2,45896,5.7
2020,Virginia,Greene County,8.1,70046,5.2
2020,Virginia,Greensville County,21.5,48578,6.8
2020,Virginia,Halifax County,17.8,43386,7
2020,Virginia,Hanover County,5.0,97717,4.8
2020,Virginia,Henrico County,8.3,80105,6.5
2020,Virginia,Henry County,12.9,41706,7.6
2020,Virginia,Highland County,12.2,52898,3.7
2020,Virginia,Isle of Wight County,7.6,75481,5.1
2020,Virginia,James City County,6.5,86501,6.9
2020,Virginia,King and Queen County,11.1,60133,5.1
2020,Virginia,King George County,6.0,90786,4.5
2020,Virginia,King William County,6.2,79313,5.4
2020,Virginia,Lancaster County,10.3,55539,7.2
2020,Virginia,Lee County,26.0,38229,6.4
2020,Virginia,Loudoun County,3.2,155362,5.3
2020,Virginia,Louisa County,7.9,69907,5.2
2020,Virginia,Lunenburg County,16.5,47384,5.3
2020,Virginia,Madison County,9.4,67373,3.8
2020,Virginia,Mathews County,8.5,68946,4.9
2020,Virginia,Mecklenburg County,15.4,49542,6.8
2020,Virginia,Middlesex County,11.6,60752,5.1
2020,Virginia,Montgomery County,19.3,62418,4.8
2020,Virginia,Nelson County,10.7,60757,5.6
2020,Virginia,New Kent County,4.6,107658,4.6
2020,Virginia,Northampton County,16.2,50096,7.8
2020,Virginia,Northumberland County,12.3,60575,6.3
2020,Virginia,Nottoway County,19.2,51503,5.1
2020,Virginia,Orange County,9.4,73226,5.6
2020,Virginia,Page County,11.3,52107,7.3
2020,Virginia,Patrick County,14.2,46149,6.9
2020,Virginia,Pittsylvania County,14.0,49124,6.5
2020,Virginia,Powhatan County,5.3,98465,4.8
2020,Virginia,Prince Edward County,23.6,47968,6.5
2020,Virginia,Prince George County,8.2,75717,6.5
2020,Virginia,Prince William County,4.9,111117,6.5
2020,Virginia,Pulaski County,12.5,50530,7.9
2020,Virginia,Rappahannock County,8.9,76634,4.5
2020,Virginia,Richmond County,16.0,55870,4.9
2020,Virginia,Roanoke County,6.0,71613,5.1
2020,Virginia,Rockbridge County,10.5,55684,5.5
2020,Virginia,Rockingham County,8.3,62609,4.7
2020,Virginia,Russell County,16.2,43206,6.6
2020,Virginia,Scott County,17.6,44937,5.3
2020,Virginia,Shenandoah County,10.1,54294,5.3
2020,Virginia,Smyth County,15.2,43351,6.4
2020,Virginia,Southampton County,12.5,60441,5
2020,Virginia,Spotsylvania County,6.6,94299,6
2020,Virginia,Stafford County,5.4,110120,5.7
2020,Virginia,Surry County,11.6,57872,5.7
2020,Virginia,Sussex County,18.9,48040,8.5
2020,Virginia,Tazewell County,16.4,45214,7.6
2020,Virginia,Warren County,10.1,63797,5.8
2020,Virginia,Washington County,13.2,53785,5.8
2020,Virginia,Westmoreland County,12.9,59343,5.9
2020,Virginia,Wise County,20.3,41723,7.6
2020,Virginia,Wythe County,12.0,54399,7.7
2020,Virginia,York County,4.7,91711,5.6
2020,Virginia,Alexandria city,8.0,99763,6
2020,Virginia,Bristol city,17.2,41444,7.7
2020,Virginia,Buena Vista city,14.0,48837,5.7
2020,Virginia,Charlottesville city,15.8,70501,6.4
2020,Virginia,Chesapeake city,7.6,80402,6.1
2020,Virginia,Colonial Heights city,8.7,67339,7.1
2020,Virginia,Covington city,14.8,40683,9.6
2020,Virginia,Danville city,22.1,36560,9.7
2020,Virginia,Emporia city,19.1,42895,11.1
2020,Virginia,Fairfax city,7.2,102828,5.6
2020,Virginia,Falls Church city,3.3,160305,3.8
2020,Virginia,Franklin city,18.1,47223,8.5
2020,Virginia,Fredericksburg city,12.2,72437,7.2
2020,Virginia,Galax city,18.8,40271,7.7
2020,Virginia,Hampton city,13.4,53719,8.5
2020,Virginia,Harrisonburg city,22.2,52159,6.4
2020,Virginia,Hopewell city,17.4,41792,10.7
2020,Virginia,Lexington city,18.5,63580,7
2020,Virginia,Lynchburg city,15.5,56089,7.2
2020,Virginia,Manassas city,7.9,87804,6.5
2020,Virginia,Manassas Park city,6.7,82255,6.8
2020,Virginia,Martinsville city,21.3,35715,10.9
2020,Virginia,Newport News city,14.5,60048,8.7
2020,Virginia,Norfolk city,17.6,51401,8.7
2020,Virginia,Norton city,20.5,36004,7.5
2020,Virginia,Petersburg city,20.8,43190,13.9
2020,Virginia,Poquoson city,4.7,99310,4.2
2020,Virginia,Portsmouth city,15.3,52070,9.6
2020,Virginia,Radford city,24.6,42938,6.3
2020,Virginia,Richmond city,17.9,54815,8.8
2020,Virginia,Roanoke city,15.9,49313,7.7
2020,Virginia,Salem city,9.0,70349,5.8
2020,Virginia,Staunton city,12.3,51230,6.3
2020,Virginia,Suffolk city,9.0,72264,6.5
2020,Virginia,Virginia Beach city,8.1,73961,6.2
2020,Virginia,Waynesboro city,11.3,53635,6.5
2020,Virginia,Williamsburg city,16.8,60655,8.2
2020,Virginia,Winchester city,13.2,58295,5.8
2020,Washington,Adams County,12.7,56421,7.3
2020,Washington,Asotin County,14.1,53377,5.2
2020,Washington,Benton County,9.1,75882,8.2
2020,Washington,Chelan County,8.3,61546,8.4
2020,Washington,Clallam County,13.3,54712,10.2
2020,Washington,Clark County,8.7,76929,8.5
2020,Washington,Columbia County,12.6,58220,7.3
2020,Washington,Cowlitz County,11.9,64357,9.3
2020,Washington,Douglas County,10.5,64768,8.5
2020,Washington,Ferry County,18.4,47722,11.5
2020,Washington,Franklin County,12.4,73656,9
2020,Washington,Garfield County,11.4,56804,8.4
2020,Washington,Grant County,13.6,54753,8.8
2020,Washington,Grays Harbor County,15.1,54034,11.7
2020,Washington,Island County,6.5,76965,8.3
2020,Washington,Jefferson County,10.6,66386,9.4
2020,Washington,King County,7.6,102620,7.5
2020,Washington,Kitsap County,8.3,76814,7.7
2020,Washington,Kittitas County,12.9,64727,9
2020,Washington,Klickitat County,14.0,57476,8.2
2020,Washington,Lewis County,13.3,54578,9.4
2020,Washington,Lincoln County,11.4,61332,6.8
2020,Washington,Mason County,12.6,63785,9.8
2020,Washington,Okanogan County,19.8,48979,9
2020,Washington,Pacific County,13.6,53319,10.7
2020,Washington,Pend Oreille County,14.7,57212,10.7
2020,Washington,Pierce County,8.7,80236,9.6
2020,Washington,San Juan County,9.6,74533,7.9
2020,Washington,Skagit County,9.5,78798,9.8
2020,Washington,Skamania County,10.6,68501,9.2
2020,Washington,Snohomish County,7.1,93589,8.5
2020,Washington,Spokane County,13.4,60827,8.8
2020,Washington,Stevens County,15.0,50958,9.4
2020,Washington,Thurston County,9.7,79769,8.3
2020,Washington,Wahkiakum County,10.7,62099,8.8
2020,Washington,Walla Walla County,12.9,61281,6.9
2020,Washington,Whatcom County,11.7,70463,9.3
2020,Washington,Whitman County,15.7,52066,5.9
2020,Washington,Yakima County,14.8,56353,9.7
2020,West Virginia,Barbour County,20.8,43773,8.3
2020,West Virginia,Berkeley County,10.0,67163,6.2
2020,West Virginia,Boone County,17.8,49076,10.5
2020,West Virginia,Braxton County,17.8,47959,10.4
2020,West Virginia,Brooke County,11.9,50381,9
2020,West Virginia,Cabell County,19.9,44161,8
2020,West Virginia,Calhoun County,20.0,41726,16.1
2020,West Virginia,Clay County,23.3,36537,12.5
2020,West Virginia,Doddridge County,17.0,50445,6.3
2020,West Virginia,Fayette County,20.8,41964,10
2020,West Virginia,Gilmer County,23.0,41579,10.1
2020,West Virginia,Grant County,13.3,45624,6.5
2020,West Virginia,Greenbrier County,17.8,40016,8.1
2020,West Virginia,Hampshire County,13.7,53333,5.5
2020,West Virginia,Hancock County,12.0,52305,10
2020,West Virginia,Hardy County,13.5,47469,7.2
2020,West Virginia,Harrison County,13.6,52075,7.9
2020,West Virginia,Jackson County,14.2,52123,8.6
2020,West Virginia,Jefferson County,7.8,85779,5.9
2020,West Virginia,Kanawha County,15.7,47830,8.9
2020,West Virginia,Lewis County,13.9,53471,10.9
2020,West Virginia,Lincoln County,20.6,40741,10
2020,West Virginia,Logan County,22.3,38571,12.2
2020,West Virginia,McDowell County,31.8,26582,12.6
2020,West Virginia,Marion County,13.2,58878,8.7
2020,West Virginia,Marshall County,13.7,54028,9.9
2020,West Virginia,Mason County,17.1,44307,8.5
2020,West Virginia,Mercer County,15.1,42095,9.4
2020,West Virginia,Mineral County,13.8,50300,7.6
2020,West Virginia,Mingo County,24.9,32955,14.3
2020,West Virginia,Monongalia County,15.2,55836,6.3
2020,West Virginia,Monroe County,15.3,46879,7.1
2020,West Virginia,Morgan County,11.0,57432,6
2020,West Virginia,Nicholas County,19.0,42725,10.3
2020,West Virginia,Ohio County,18.1,41312,8.4
2020,West Virginia,Pendleton County,11.5,47167,4.9
2020,West Virginia,Pleasants County,13.0,55313,11.1
2020,West Virginia,Pocahontas County,18.1,41173,9.3
2020,West Virginia,Preston County,15.7,51757,7.3
2020,West Virginia,Putnam County,9.9,69175,7.4
2020,West Virginia,Raleigh County,21.8,44526,8.9
2020,West Virginia,Randolph County,15.2,48306,9.2
2020,West Virginia,Ritchie County,16.4,45066,8.4
2020,West Virginia,Roane County,20.7,42379,12.4
2020,West Virginia,Summers County,21.1,38692,7.8
2020,West Virginia,Taylor County,13.7,53587,7.4
2020,West Virginia,Tucker County,13.8,44461,8.5
2020,West Virginia,Tyler County,14.4,46693,10.3
2020,West Virginia,Upshur County,17.1,46171,9.6
2020,West Virginia,Wayne County,17.1,45507,8.4
2020,West Virginia,Webster County,23.7,34396,9.4
2020,West Virginia,Wetzel County,15.9,47322,9.8
2020,West Virginia,Wirt County,18.0,49504,10.7
2020,West Virginia,Wood County,14.4,47019,8.8
2020,West Virginia,Wyoming County,21.3,39143,10.5
2020,Wisconsin,Adams County,12.3,52060,9.5
2020,Wisconsin,Ashland County,12.5,52115,8.5
2020,Wisconsin,Barron County,10.0,54963,6.1
2020,Wisconsin,Bayfield County,11.0,58218,9.3
2020,Wisconsin,Brown County,8.5,64905,6
2020,Wisconsin,Buffalo County,8.0,56643,7.4
2020,Wisconsin,Burnett County,10.7,57888,9.1
2020,Wisconsin,Calumet County,4.5,79046,4.7
2020,Wisconsin,Chippewa County,9.4,62841,6.2
2020,Wisconsin,Clark County,13.1,55808,4.5
2020,Wisconsin,Columbia County,6.9,74776,5.9
2020,Wisconsin,Crawford County,13.3,53309,7.3
2020,Wisconsin,Dane County,9.6,74829,4.8
2020,Wisconsin,Dodge County,7.2,65540,5.3
2020,Wisconsin,Door County,7.8,61319,6.8
2020,Wisconsin,Douglas County,10.0,60898,9.2
2020,Wisconsin,Dunn County,10.1,61880,5.5
2020,Wisconsin,Eau Claire County,9.8,67409,5.5
2020,Wisconsin,Florence County,10.6,50420,8
2020,Wisconsin,Fond du Lac County,7.6,69280,5.9
2020,Wisconsin,Forest County,12.0,54555,12.4
2020,Wisconsin,Grant County,12.0,55779,5.3
2020,Wisconsin,Green County,7.4,75666,4.8
2020,Wisconsin,Green Lake County,9.7,61406,6.9
2020,Wisconsin,Iowa County,7.2,75075,6.1
2020,Wisconsin,Iron County,11.2,48614,11.2
2020,Wisconsin,Jackson County,12.7,57164,9.3
2020,Wisconsin,Jefferson County,7.3,71772,5.4
2020,Wisconsin,Juneau County,11.9,56025,7.2
2020,Wisconsin,Kenosha County,11.0,70368,7.1
2020,Wisconsin,Kewaunee County,6.7,69077,4.6
2020,Wisconsin,La Crosse County,10.0,63298,5.4
2020,Wisconsin,Lafayette County,8.8,65235,4.3
2020,Wisconsin,Langlade County,10.7,55259,6.5
2020,Wisconsin,Lincoln County,7.7,61066,5.9
2020,Wisconsin,Manitowoc County,7.9,62734,6.2
2020,Wisconsin,Marathon County,6.7,67074,5
2020,Wisconsin,Marinette County,9.4,56236,7.8
2020,Wisconsin,Marquette County,10.3,52450,6.7
2020,Wisconsin,Menominee County,22.6,41365,15.3
2020,Wisconsin,Milwaukee County,19.0,52281,8.2
2020,Wisconsin,Monroe County,10.5,63671,5.5
2020,Wisconsin,Oconto County,7.6,65981,6.3
2020,Wisconsin,Oneida County,7.8,59631,7.3
2020,Wisconsin,Outagamie County,6.6,70727,5.5
2020,Wisconsin,Ozaukee County,4.3,83274,5.4
2020,Wisconsin,Pepin County,9.1,65068,5.9
2020,Wisconsin,Pierce County,7.3,80523,7
2020,Wisconsin,Polk County,8.9,65258,7.2
2020,Wisconsin,Portage County,8.3,67228,5.4
2020,Wisconsin,Price County,11.2,47172,6.8
2020,Wisconsin,Racine County,9.4,66562,7.3
2020,Wisconsin,Richland County,13.4,53970,5.1
2020,Wisconsin,Rock County,9.3,66138,7.1
2020,Wisconsin,Rusk County,11.7,50922,6.6
2020,Wisconsin,St. Croix County,4.9,82797,7.1
2020,Wisconsin,Sauk County,8.1,65746,7.5
2020,Wisconsin,Sawyer County,12.3,50319,7.9
2020,Wisconsin,Shawano County,10.3,58088,6.4
2020,Wisconsin,Sheboygan County,7.6,64104,5.7
2020,Wisconsin,Taylor County,9.6,55370,4.9
2020,Wisconsin,Trempealeau County,7.3,59749,7
2020,Wisconsin,Vernon County,11.9,56561,5.2
2020,Wisconsin,Vilas County,9.7,54619,7.2
2020,Wisconsin,Walworth County,8.3,67656,6.1
2020,Wisconsin,Washburn County,10.4,54132,6.9
2020,Wisconsin,Washington County,5.1,81659,5.6
2020,Wisconsin,Waukesha County,4.2,92359,5.6
2020,Wisconsin,Waupaca County,8.0,67078,5.5
2020,Wisconsin,Waushara County,10.5,58929,6.3
2020,Wisconsin,Winnebago County,8.7,64653,5.4
2020,Wisconsin,Wood County,9.4,54154,6.7
2020,Wyoming,Albany County,15.3,59179,4
2020,Wyoming,Big Horn County,11.5,54684,5
2020,Wyoming,Campbell County,7.3,85022,6.9
2020,Wyoming,Carbon County,10.4,66589,4.5
